"id","incident_year","incident_month","incident_day","operator_id","operator","aircraft","aircraft_type","aircraft_make","aircraft_model","aircraft_mass","engine_make","engine_model","engines","engine_type","engine1_position","engine2_position","engine3_position","engine4_position","airport_id","airport","state","faa_region","flight_phase","visibility","precipitation","height","speed","distance","species_id","species_name","species_quantity","flight_impact","damaged"
21371,2002,10,2,"QXE","HORIZON AIR","DHC8 DASH 8","A","303",10,3,31,"10",2,"C",4,4,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,"DAWN",NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
13988,2009,6,16,"JBU","JETBLUE AIRWAYS","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"KLGB","LONG BEACH-DAUGH FLD","CA","AWP","TAKEOFF RUN","NIGHT","NONE",0,NA,0,"1F11","COYOTE","1","NONE",0
4551,2010,7,5,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDEN","DENVER INTL AIRPORT","CO","ANM",NA,NA,NA,NA,NA,0,"N5111","KILLDEER","1",NA,0
24756,2000,9,19,"DAL","DELTA AIR LINES","B-757-200","A","148",26,4,NA,NA,2,"D",1,1,NA,NA,"KRSW","SOUTHWEST FLORIDA INTL ARPT","FL","ASO","APPROACH","DAY","NONE",10,120,NA,"UNKBL","UNKNOWN LARGE BIRD","1","NONE",0
15374,1999,9,9,"MIL","MILITARY","T-37B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KTUL","TULSA INTL","OK","ASW","CLIMB","DAY","NONE",50,200,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
7868,2000,8,27,"BUS","BUSINESS","LEARJET-60","A","395",10,2,31,"14",2,"D",5,5,NA,NA,"KBMI","CENTRAL ILLINOIS REGNL ARPT AT BLOOMINGTON-NORMAL","IL","AGL","APPROACH","DAY","FOG",50,140,NA,"ZX3","SPARROW","2-10","NONE",0
15307,2014,9,8,"FDX","FEDEX EXPRESS","A-310","A","04A",2,4,22,"7",2,"D",1,1,NA,NA,"KMEM","MEMPHIS INTL","TN","ASO","APPROACH","NIGHT","NONE",2000,180,10,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
17210,1996,6,9,"MIL","MILITARY","T-1A","A","748",NA,3,31,"1",2,"D",5,5,NA,NA,"KLRD","LAREDO INTL","TX","ASW","TAKEOFF RUN","DUSK",NA,0,125,0,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
17721,2012,6,7,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KSAN","SAN DIEGO INTL","CA","AWP","APPROACH","DAY","NONE",20,134,0,"NE120","WESTERN GULL","1","NONE",0
15328,2010,4,5,"EGF","AMERICAN EAGLE AIRLINES","EMB-145","A","332",14,3,1,"10",2,"D",5,5,NA,NA,"KDFW","DALLAS/FORT WORTH INTL ARPT","TX","ASW","CLIMB","DAY","NONE",800,160,0,"ZT000","MEADOWLARK","1","NONE",0
13607,2002,8,26,"BUS","BUSINESS","SAAB-340","A","778",5,3,22,"22",2,"C",4,4,NA,NA,"KGRR","GERALD R. FORD INTL ARPT","MI","AGL","TAKEOFF RUN","NIGHT","NONE",0,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1","ABORTED TAKEOFF",0
20845,2007,2,20,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KTPA","TAMPA INTL","FL","ASO","APPROACH","DAY","NONE",3000,230,NA,"UNKBL","UNKNOWN LARGE BIRD","1","NONE",0
20267,2015,5,6,"FDX","FEDEX EXPRESS","A-300","A","04A",1,4,22,"7",2,"D",1,1,NA,NA,"KIAH","GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT","TX","ASW","CLIMB","NIGHT","RAIN",100,150,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
18627,2010,7,23,"RPA","REPUBLIC AIRLINES","EMB-170","A","332",NA,4,22,"4",2,"D",1,1,NA,NA,"KPIT","PITTSBURGH INTL ARPT","PA","AEA","TAKEOFF RUN","DAY",NA,0,NA,0,"UNKB","UNKNOWN BIRD","1",NA,0
24854,2003,11,14,"FDX","FEDEX EXPRESS","A-300","A","04A",1,4,22,"7",2,"D",1,1,NA,NA,"KCLT","CHARLOTTE/DOUGLAS INTL ARPT","NC","ASO","CLIMB","DAY",NA,400,150,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
26141,2014,8,29,"GJS","GOJET AIRLINES","CRJ700","A","188",16,4,22,"4",2,"D",5,5,NA,NA,"KMCO","ORLANDO INTL","FL","ASO","LANDING ROLL","DAY","NONE",0,100,0,"YI005","BARN SWALLOW","2-10","NONE",0
8602,2008,10,21,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KMDW","CHICAGO MIDWAY INTL ARPT","IL","AGL","APPROACH","NIGHT","NONE",2400,190,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
6197,2014,6,14,"BUS","BUSINESS","LEARJET-45","A","395",11,3,19,"1",2,"D",5,5,NA,NA,"KABE","LEHIGH VALLEY INTL","PA","AEA","LANDING ROLL","DAY","NONE",0,115,0,"Z6007","AMERICAN ROBIN","1","NONE",0
740,2014,8,13,"ACA","AIR CANADA","A-320","A","04A",3,4,10,"1",2,"D",1,1,NA,NA,"KFLL","FORT LAUDERDALE/HOLLYWOOD INTL","FL","ASO","APPROACH","DAY","NONE",50,140,0,"YI005","BARN SWALLOW","1","NONE",0
9454,2002,5,23,"ABX","ABX AIR","DC-8-63","A","583",18,4,34,"1",4,"D",1,1,"1",1,"KILN","WILMINGTON AIR PARK","OH","AGL","APPROACH","NIGHT","NONE",300,138,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
29957,2010,10,16,"MKU","ISLAND AIR","DHC8 DASH 8","A","303",10,3,31,"10",2,"C",4,4,NA,NA,"PHJH","KAPALUA ARPT","HI","AWP","LANDING ROLL","DAY","NONE",0,NA,0,"O2211","SPOTTED DOVE","1","NONE",0
1852,2005,7,19,"MIL","MILITARY","E-4B","A","148",NA,5,22,"7",4,"D",1,1,"1",1,"KLNK","LINCOLN ARPT","NE","ACE","APPROACH","NIGHT",NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD",NA,NA,1
17276,2005,5,13,"ACA","AIR CANADA","CRJ100/200","A","188",10,3,22,"4",2,"D",5,5,NA,NA,"KPHL","PHILADELPHIA INTL","PA","AEA","APPROACH",NA,NA,NA,NA,NA,"ZT101","RED-WINGED BLACKBIRD","1",NA,0
11722,1994,3,16,"SWA","SOUTHWEST AIRLINES","B-737-500","A","148",33,4,10,"1",2,"D",1,1,NA,NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","CLIMB","DAY","NONE",9000,250,NA,"UNKBL","UNKNOWN LARGE BIRD","1","PRECAUTIONARY LANDING",1
10254,2014,8,7,"AAY","ALLEGIANT AIR","A-320","A","04A",3,4,NA,NA,2,"D",1,1,NA,NA,"KPIE","ST. PETE-CLEARWATER INTL ARPT","FL","ASO","APPROACH","NIGHT",NA,NA,NA,NA,"UNKB","UNKNOWN BIRD","1",NA,0
1221,1995,3,2,"AAL","AMERICAN AIRLINES","A-300","A","04A",1,4,22,"7",2,"D",1,1,NA,NA,"SPIM","JORGE CHAVEZ INTL",NA,"FGN","CLIMB","NIGHT",NA,NA,175,NA,"UNKBS","UNKNOWN SMALL BIRD","1",NA,1
24368,2013,8,13,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KJAX","JACKSONVILLE INTL","FL","ASO",NA,NA,NA,NA,NA,0,"1C2","MICROBAT","1",NA,0
29412,2006,11,5,"SKW","SKYWEST AIRLINES","CRJ100/200","A","188",10,3,22,"4",2,"D",5,5,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,"DAY","NONE",NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
12999,1991,4,8,"SWA","SOUTHWEST AIRLINES","B-737-500","A","148",33,4,10,"1",2,"D",1,1,NA,NA,"KMAF","MIDLAND INTL","TX","ASW","APPROACH","DAY","NONE",25,135,NA,"ZX3","SPARROW","1",NA,0
354,2006,7,16,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,"DAY","RAIN",NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
17501,1999,9,27,"UAL","UNITED AIRLINES","B-727-200","A","148",11,4,34,"10",3,"D",5,6,"5",NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
21606,2015,8,25,"TCF","SHUTTLE AMERICA","EMB-145","A","332",14,3,1,"10",2,"D",5,5,NA,NA,"KCMH","PORT COLUMBUS INTL","OH","AGL","APPROACH","DAY","NONE",20,150,0,"YL001","EUROPEAN STARLING","1","NONE",0
4094,2010,10,29,"TRS","AIRTRAN AIRWAYS","B-717-200","A","148",45,4,9,"6",2,"D",5,5,NA,NA,"KIAD","WASHINGTON DULLES INTL ARPT","DC","AEA","APPROACH","DAY","NONE",NA,NA,0,"YH004","HORNED LARK","1","NONE",0
7293,2015,6,1,"FDX","FEDEX EXPRESS","DC-10-10","A","583",24,4,22,"7",3,"D",1,6,"1",NA,"KJAX","JACKSONVILLE INTL","FL","ASO","TAKEOFF RUN","NIGHT","NONE",0,120,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
11132,2002,5,6,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","DESCENT","NIGHT","NONE",11000,250,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
10834,1995,5,4,"ABX","ABX AIR","DC-9-30","A","583",21,4,34,"10",2,"D",5,5,NA,NA,"ZZZZ","UNKNOWN",NA,NA,"EN ROUTE","NIGHT",NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
6077,2005,1,29,"DHL","ASTAR AIR CARGO","B-727-200","A","148",11,4,34,"10",3,"D",5,6,"5",NA,"KCVG","CINCINNATI/NORTHERN KENTUCKY INTL ARPT","KY","ASO","LANDING ROLL","NIGHT","NONE",0,110,0,"R2004","SHORT-EARED OWL","1","NONE",0
559,2013,11,25,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KAUS","AUSTIN-BERGSTROM INTL","TX","ASW",NA,NA,NA,NA,NA,0,"ZT000","MEADOWLARK","1",NA,0
8275,1999,8,19,"UAL","UNITED AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
22744,2005,9,21,"AAL","AMERICAN AIRLINES","B-737-800","A","148",43,4,10,"1",2,"D",1,1,NA,NA,"KLGA","LA GUARDIA ARPT","NY","AEA","DESCENT","NIGHT","NONE",7000,250,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
26674,2004,9,23,"SWA","SOUTHWEST AIRLINES","B-737","A","148",95,4,NA,NA,2,"D",1,1,NA,NA,"KMCI","KANSAS CITY INTL","MO","ACE","TAKEOFF RUN","DUSK","NONE",0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
5198,2000,5,24,"BUS","BUSINESS","CITATION II","A","226",37,3,31,"1",2,"D",5,5,NA,NA,"KMSN","DANE COUNTY REGIONAL ARPT-TRUAX FLD","WI","AGL","TAKEOFF RUN","DAY","NONE",0,180,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
23913,2014,7,25,"ASQ","EXPRESSJET AIRLINES","CRJ100/200","A","188",10,3,22,"4",2,"D",5,5,NA,NA,"KAZO","KALAMAZOO/BATTLE CREEK INTL","MI","AGL","TAKEOFF RUN","DAY","NONE",0,100,0,"YI005","BARN SWALLOW","1","NONE",0
4922,1997,6,6,"BUS","BUSINESS","B-737","A","148",95,4,NA,NA,2,"D",1,1,NA,NA,"KFLL","FORT LAUDERDALE/HOLLYWOOD INTL","FL","ASO","APPROACH","DAY","NONE",200,150,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
20423,2000,5,14,"UAL","UNITED AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
24060,2001,7,16,"USA","1US AIRWAYS","A-320","A","04A",3,4,10,"1",2,"D",1,1,NA,NA,"KLGA","LA GUARDIA ARPT","NY","AEA","APPROACH","DAY","NONE",20,130,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
21893,2012,10,6,"MIL","MILITARY","C-17","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KAXS","ALTUS/QUARTZ MOUNTAIN RGNL ARPT","OK","ASW","CLIMB",NA,NA,500,NA,NA,"O2205","MOURNING DOVE",NA,NA,0
25498,2001,1,21,"UAL","UNITED AIRLINES","B-727-200","A","148",11,4,34,"10",3,"D",5,6,"5",NA,"KMCI","KANSAS CITY INTL","MO","ACE","LANDING ROLL",NA,NA,0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
21767,2015,9,9,"ASA","ALASKA AIRLINES","B-737-900","A","148",48,4,10,"1",2,"D",1,1,NA,NA,"KSEA","SEATTLE-TACOMA INTL","WA","ANM",NA,"NIGHT",NA,NA,NA,NA,"Z6014","HERMIT THRUSH","1","NONE",0
6439,2010,9,8,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KORD","CHICAGO O'HARE INTL ARPT","IL","AGL",NA,NA,NA,NA,NA,0,"X6101","NORTHERN FLICKER","1",NA,0
7567,2014,12,27,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDTW","DETROIT METRO WAYNE COUNTY ARPT","MI","AGL",NA,NA,NA,NA,NA,0,"R2004","SHORT-EARED OWL","1",NA,0
7138,1990,10,21,"AAL","AMERICAN AIRLINES","MD-80","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"KEUG","MAHLON SWEET FLD","OR","ANM","DESCENT","NIGHT","NONE",9000,250,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
26644,2014,5,7,"AWI","AIR WISCONSIN AIRLINES","CRJ100/200","A","188",10,3,22,"4",2,"D",5,5,NA,NA,"KSWF","STEWART INTL AIRPORT","NY","AEA","APPROACH","NIGHT","NONE",3000,250,10,"Z6004","SWAINSON'S THRUSH","1","NONE",0
11340,2008,4,3,"ABX","ABX AIR","DC-9-30","A","583",21,4,34,"10",2,"D",5,5,NA,NA,"KCID","THE EASTERN IOWA ARPT","IA","ACE","APPROACH","NIGHT","NONE",900,130,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
23988,2001,5,21,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSAN","SAN DIEGO INTL","CA","AWP",NA,NA,NA,NA,NA,0,"NE1","GULL","1",NA,0
21211,2007,8,28,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSBN","SOUTH BEND REGIONAL","IN","AGL",NA,NA,NA,NA,NA,0,"ZX3","SPARROW","1",NA,0
20170,2014,9,24,"DAL","DELTA AIR LINES","B-737-800","A","148",43,4,10,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"ZL005","RED-EYED VIREO","1",NA,0
10161,2010,3,5,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"Z6017","VARIED THRUSH","1",NA,0
25615,1991,3,5,"MIL","MILITARY","KC-135R","A","148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KMER","CASTLE ARPT","CA","AWP","APPROACH","DAY",NA,1500,150,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
23298,2006,5,29,"USA","1US AIRWAYS","B-757-200","A","148",26,4,37,"37",2,"D",1,1,NA,NA,"KFLL","FORT LAUDERDALE/HOLLYWOOD INTL","FL","ASO","TAKEOFF RUN","DAY","NONE",0,110,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
4143,2003,10,10,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"KSTL","LAMBERT-ST LOUIS INTL","MO","ACE","APPROACH","DAY","NONE",500,135,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
10009,2003,10,16,"MIL","MILITARY","C-5A","A","561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KCEF","WESTOVER AIR RESERVE BASE/METROPOLITAN ARPT","MA","ANE","LANDING ROLL",NA,"NONE",3000,210,0,"ZS008","COMMON YELLOWTHROAT","1","NONE",0
1451,2007,9,21,"EGF","AMERICAN EAGLE AIRLINES","EMB-135","A","332",13,3,1,"10",2,"D",5,5,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,"DAY","NONE",NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
8747,2012,5,8,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSGF","SPRINGFIELD-BRANSON NATIONAL","MO","ACE",NA,NA,NA,NA,NA,0,"ZT000","MEADOWLARK","1",NA,0
27954,2007,5,16,"UPS","UPS AIRLINES","DC-8-70","A","583",38,4,10,"1",4,"D",1,1,"1",4,"KCLT","CHARLOTTE/DOUGLAS INTL ARPT","NC","ASO","CLIMB","NIGHT","NONE",300,160,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
23755,2006,4,25,"UAL","UNITED AIRLINES","B-757-200","A","148",26,4,34,"40",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,1
20602,2010,4,19,"BUS","BUSINESS","CHALLENGER 300","A",NA,NA,3,2,NA,2,"D",5,NA,NA,NA,"KFTG","FRONT RANGE ARPT","CO","ANM","APPROACH","DAY","NONE",10,120,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
461,2013,5,17,"FLG*","PINNACLE","CRJ100/200","A","188",10,3,22,"4",2,"D",5,5,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1",NA,0
13148,2010,11,2,"UAL","UNITED AIRLINES","B-757-200","A","148",26,4,34,"40",2,"D",1,1,NA,NA,"KLAX","LOS ANGELES INTL","CA","AWP","CLIMB","DAY",NA,2000,NA,NA,"UNKB","UNKNOWN BIRD","1",NA,0
28456,2009,9,12,"QXE","HORIZON AIR","DHC8 DASH 8","A","303",10,3,31,"10",2,"C",4,4,NA,NA,"KEUG","MAHLON SWEET FLD","OR","ANM","TAKEOFF RUN","DAY",NA,0,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1",NA,0
21114,2009,4,30,"DHL","ASTAR AIR CARGO","A-300","A","04A",1,4,22,"7",2,"D",1,1,NA,NA,"KILN","WILMINGTON AIR PARK","OH","AGL","APPROACH","NIGHT","NONE",600,137,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
7599,2008,1,4,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PANC","TED STEVENS ANCHORAGE INTL","AK","AAL",NA,NA,NA,NA,NA,0,"R2203","GREAT HORNED OWL","1",NA,0
24746,2003,11,29,"SWA","SOUTHWEST AIRLINES","B-737","A","148",95,4,NA,NA,2,"D",1,1,NA,NA,"KLBB","LUBBOCK PRESTON SMITH INTL ARPT","TX","ASW","TAKEOFF RUN","DAY","NONE",0,NA,0,"ZX3","SPARROW","1","NONE",0
18898,2008,6,28,"FDX","FEDEX EXPRESS","A-300","A","04A",1,4,22,"7",2,"D",1,1,NA,NA,"KROC","GREATER ROCHESTER INTL","NY","AEA","LANDING ROLL","DAY","NONE",0,125,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
29250,2004,6,19,"USA","1US AIRWAYS","A-319","A","04A",6,4,10,"1",2,"D",1,1,NA,NA,"TKPK","ROBT L BRADSHAW INTL",NA,"FGN","CLIMB","DAY","NONE",NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
25727,2002,11,11,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"KLIT","BILL AND  HILLARY CLINTON NATL ARPT/ADAMS FIELD","AR","ASW","APPROACH","NIGHT","NONE",1000,145,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
29808,1998,9,17,"USA","1US AIRWAYS","FOKKER F100","A","372",12,4,37,"46",2,"D",5,5,NA,NA,"KILM","WILMINGTON INTL","NC","ASO","APPROACH","NIGHT","NONE",500,140,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
21937,1991,8,18,"USA","1US AIRWAYS","DC-9-30","A","583",21,4,34,"10",2,"D",5,5,NA,NA,"KBTV","BURLINGTON INTL","VT","ANE","TAKEOFF RUN","DAWN","NONE",0,120,0,"NE1","GULL","1","NONE",0
8433,2001,12,25,"ACA","AIR CANADA","A-320","A","04A",3,4,10,"1",2,"D",1,1,NA,NA,"KLGA","LA GUARDIA ARPT","NY","AEA","LANDING ROLL",NA,NA,0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
8847,1997,11,10,"MIL","MILITARY","C-21A","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KGPT","GULFPORT-BILOXI INTL APRT","MS","ASO","TAKEOFF RUN","DAY",NA,0,147,0,"UNKBM","UNKNOWN MEDIUM BIRD","2-10",NA,0
15672,2007,7,14,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KMDW","CHICAGO MIDWAY INTL ARPT","IL","AGL","APPROACH","DAY","NONE",1500,144,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
27239,2012,6,23,"HAL","HAWAIIAN AIR","B-717-200","A","148",45,4,9,"6",2,"D",5,5,NA,NA,"PHLI","LIHUE ARPT","HI","AWP","APPROACH","NIGHT","NONE",25,135,0,"UNKBL","UNKNOWN LARGE BIRD","1","NONE",0
12600,2015,8,29,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSDF","LOUISVILLE INTL ARPT-STANDIFORD FIELD","KY","ASO",NA,NA,NA,NA,NA,0,"ZD102","CEDAR WAXWING","1",NA,0
22510,2000,7,16,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KCGX","MERRILL C MEIGS ARPT","IL","AGL",NA,NA,NA,NA,NA,0,"NE1","GULL","1",NA,0
7945,2014,8,29,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KEVV","EVANSVILLE REGIONAL","IN","AGL",NA,NA,NA,NA,NA,0,"ZX3","SPARROW","2-10",NA,0
23758,2015,7,14,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KFLL","FORT LAUDERDALE/HOLLYWOOD INTL","FL","ASO",NA,NA,NA,NA,NA,0,"I1105","BLACK-CROWNED NIGHT-HERON","1",NA,0
10615,2008,7,30,"UAL","UNITED AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"KORD","CHICAGO O'HARE INTL ARPT","IL","AGL","LANDING ROLL","DAY",NA,0,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1",NA,0
2895,2004,7,25,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KMSV","SULLIVAN COUNTY INTL","NY","AEA",NA,NA,NA,NA,NA,0,"N5111","KILLDEER","1",NA,0
21860,2010,10,3,"EGF","AMERICAN EAGLE AIRLINES","EMB-145","A","332",14,3,1,"10",2,"D",5,5,NA,NA,"KDFW","DALLAS/FORT WORTH INTL ARPT","TX","ASW","LANDING ROLL","DAY","SNOW",0,NA,0,"O2205","MOURNING DOVE","1","NONE",0
483,2008,2,3,"PVT","PRIVATELY OWNED","CESSNA","A","226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KGFK","GRAND FORKS INTL","ND","AGL","DESCENT","NIGHT","SNOW",2200,120,NA,"UNKBM","UNKNOWN MEDIUM BIRD","2-10","NONE",1
7913,2001,7,3,"MDW","MIDWAY AIRLINES","CRJ100/200","A","188",10,3,22,"4",2,"D",5,5,NA,NA,"KBHM","BIRMINGHAM-SHUTTLESWORTH INTL","AL","ASO","APPROACH","DAY","NONE",200,145,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
7696,2003,3,26,"AAL","AMERICAN AIRLINES","MD-80","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"KSTL","LAMBERT-ST LOUIS INTL","MO","ACE","CLIMB",NA,"NONE",200,170,NA,"K3302","RED-TAILED HAWK","1","NONE",0
7612,2008,9,23,"ASH","MESA AIRLINES","CRJ900","A","188",17,4,22,"4",2,"D",5,5,NA,NA,"KCLT","CHARLOTTE/DOUGLAS INTL ARPT","NC","ASO","APPROACH","DAY",NA,100,140,0,"UNKBS","UNKNOWN SMALL BIRD","1",NA,0
19640,1994,9,29,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"KBNA","NASHVILLE INTL","TN","ASO","CLIMB","DAY","NONE",200,170,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
20235,2015,9,5,"UAL","UNITED AIRLINES","B-737","A","148",95,4,NA,NA,2,"D",1,1,NA,NA,"KIAH","GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT","TX","ASW","TAKEOFF RUN","DAY","NONE",0,120,0,"O2205","MOURNING DOVE","1","NONE",0
20091,2003,9,13,"ABX","ABX AIR","B-767-200","A","148",29,4,22,"7",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
7587,2007,4,25,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"KONT","ONTARIO INTL ARPT","CA","AWP","CLIMB","DAWN","NONE",25,135,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
21385,2013,5,15,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDEN","DENVER INTL AIRPORT","CO","ANM",NA,NA,NA,NA,NA,0,"YH004","HORNED LARK","2-10",NA,0
